PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
75769,Axehead,Bronze Age,Bronze Age,,,,A small Bronze Age axehead. The axehead is wedge shaped in section. The cutting edge is curved. The attachment end is flat and without flanges. The surface of the axe is extremely corroded and pitted. It possesses a green patina. The axehead is 45mm in length; the cutting edge has a width of 34mm; the attachment end has a thickness of 23mm.,,4,Copper alloy,,Returned to finder,Metal detector,2004-01-01T00:00:00Z,,,,49.4,,,23,45,1,Philippa Walton,Philippa Walton,North East,Stockton-on-Tees,Stockton-on-Tees,Stillington and Whitton,NZ3723,Centred on village (which isn't a parish),54.600827,-1.428792,NCL-7E8595,,axeheadstill.jpg,Copper alloy Bronze Age axehead,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/pwalton/axeheadstill.jpg,https://finds.org.uk/images/thumbnails/37207.jpg
75945,Spear,Bronze Age,Bronze Age,,-1200,-800,Fragment of Bronze Age copper alloy socketed spearhead. ,,4,Copper alloy,,Returned to finder,Metal detector,2004-09-18T23:00:00Z,,,,,,,9.62,29.9,1,Andrew Richardson,Andrew Richardson,South East,Kent,Sevenoaks,Brasted,,,,,KENT-949CD1,,PAK120-066.JPG,KENT-949CD1.  Bronze age spearhead fragment.,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/arichardson/PAK120-066.JPG,https://finds.org.uk/images/thumbnails/41061.jpg
76529,Mount,Bronze Age,Bronze Age,IRON AGE,-2000,43,"Copper alloy fitting, comprising a circular convex dome, with a transverse round-sectioned shank on the reverse.  The patination and condition of the object is suggestive of a prehistoric date.",,4,Copper alloy,,Returned to finder,Metal detector,2002-01-01T00:00:00Z,2004-09-23T23:00:00Z,,,12.7,,27.22,12.42,27.22,1,Andrew Richardson,Andrew Richardson,South East,Kent,Canterbury,Chartham,TR1053,From a paper map,51.237519,1.00696,KENT-C0C597,,PAK121-057.JPG,"KENT-C0C597.  Copper alloy fitting, profile.",The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/arichardson/PAK121-057.JPG,https://finds.org.uk/images/thumbnails/41970.jpg
76558,Palstave,Bronze Age,Bronze Age,,-1500,-1200,A fragment comprising the upper part of a palstave axe.,,4,Copper alloy,,Returned to finder,Metal detector,2004-09-18T23:00:00Z,,,,14.5,,,,19,1,David W Williams,David W Williams,South East,Hampshire,Hart,Crondall,SU7947,From a paper map,51.216745,-0.870278,SUR-C23176,,04.251.jpg,04/251 Palstave fragment,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/04.251.jpg,https://finds.org.uk/images/thumbnails/39712.jpg
76596,Chisel,Bronze Age,Bronze Age,,-1500,-1200,A Middle Bronze Age tanged chisel. The chisel has a spatulate terminal which tapers into a rectangular-section tang. In side view the chisel is thickest in the centre.,,4,,,Returned to finder,Metal detector,2004-09-18T23:00:00Z,,,,13.3,,,4,74,1,David W Williams,David W Williams,South East,Hampshire,Hart,Crondall,SU7948,From a paper map,51.225735,-0.870057,SUR-C3C9B4,,04.273.jpg,04/273 Bronze Age chisel,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/04.273.jpg,https://finds.org.uk/images/thumbnails/39750.jpg
76597,Sword,Bronze Age,Bronze Age,,-1500,-1200,"The point of a rapier blade. The blade has been cut down to act, presumably, as a knife. There is a pair of notches on either side of the butt end which may have aided the fixing into a haft.",,4,,,Returned to finder,Metal detector,2004-09-18T23:00:00Z,,,,31.9,,,4,160,1,David W Williams,David W Williams,South East,Hampshire,Hart,Crondall,SU7848,GPS (from the finder),51.225872,-0.884375,SUR-C3DA92,,04.274.jpg,04/274 Bronze Age rapier blade,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/04.274.jpg,https://finds.org.uk/images/thumbnails/39751.jpg
76628,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1450,-1050,"A cast fragment of a copper alloy spearhead (length: 52.8mm; largest diameter at the probable shaft end: 13.7mm; smallest diameter at the blade end: 10.6mm; weight: 13.81g). Only this fragment of the socket remains with irregular breaks at both ends as well as a high degree of corrosion. On either side of the socket, the humped remains of two side loops are still visible. They are also of irregular size as one appears larger than the other (width: 5.9mm x 4.2mm).



There is a similar example illustrated in Watson's 'Catalogue of British & European Prehistoric Metal in Birmingham City Museums', 1993, page 11, ref no 87, found in Kingsbury, Warwickshire. There are other examples in Susan M. Pearce's publication 'The Bronze Age Metalwork of South Western Britain', Part ii, 1983, found in numerous areas, but most notably Hambledon Hill, Hod Hill, Cheddar, near Blandford Camp and near Glastonbury. H. N. Savory in 'Guide Catalogue of the Bronze Age Collections', 1980, pages 49-51, adds that 'side-looped' spearheads were heavily produced in local North Wales industries with loops further up the socket in comparison with previous examples as well as having leaf-shaped blades. These spearheads were also popular in southern England.



This example may have had a short stabbing blade (mostly likely to date to the Middle Bronze Age I between c. 1450-1250 BC) or a longer weapon (mostly likely to date to the Middle Bronze Age II period between c. 1250-1050 BC).",,4,Copper alloy,,Returned to finder,Metal detector,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,,,13.81,,13.7,,52.8,1,Caroline Johnson,Caroline Johnson,West Midlands,Staffordshire,Stafford,Swynnerton,SJ8538,From finder,52.939181,-2.224639,WMID-D2A721,,WMID-D2A721.jpg,"A fragment of a cast copper alloy Middle Bronze Age spearhead, dating between 1450-1050 BC.",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-D2A721.jpg,https://finds.org.uk/images/thumbnails/37755.jpg
76637,Palstave,Bronze Age,Bronze Age,,-1450,-700,"An incomplete cast bronze palstave axehead (length: 108.9mm; width at blade: 32.2mm; width at opposite septum end: 20.5mm; thickness at flange side: 20.1mm; weight: 200.53g).  With only a small part of the septum, butt and some of the side loop missing, the axehead is otherwise complete, even though it is in a very badly corroded state.  The flanges to either side of the septum are very slight (possibly also due to corrosion), as is the stop.  There are remains of one side loop positioned at the stop.  The blade is rather chunky in form without any indentations or ridges beyond the stop.  The blade tip and cutting end only spans slightly.  The general condition of the axehead is poor and corroded with only a few patches of the original dark green patina left near the stop and around the centre of the artefact.

H. N. Savory (in 'Guide Catalogue of the Bronze Age Collections' [National Museum of Wales], 1980, page 46) adds that the transition to the general use of loops to help fastening the handles of axe-heads occurred at about the beginning of the Middle Bronze Age (c. 1250 BC) in Wales as well as in southern England with influences from the Continent.

This axehead dates between 1450-700 BC.",,4,,,Returned to finder,Metal detector,2004-07-17T23:00:00Z,,,,200.53,,,20.1,108.9,1,Caroline Johnson,Caroline Johnson,East Midlands,Derbyshire,Derbyshire Dales,Boylestone,SK1735,From finder,52.912161,-1.748651,WMID-D347E4,,WMID-D347E4.jpg,"An incomplete cast bronze palstave axehead, dating to the Bronze Age between 1450-700 BC.",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-D347E4.jpg,https://finds.org.uk/images/thumbnails/37762.jpg
76712,Sword,Bronze Age,Bronze Age,BRONZE AGE,,,"Middle to late Bronze Age. Copper alloy, broken and damaged fragment, roughly rectangular with a vesica shaped cross-section, probably from a sword or dagger. Dark green patina but also surface corrosion especially round the edges.",,4,,,Returned to finder,Metal detector,2000-10-20T23:00:00Z,,,,42.8,,,8,46,1,Geoff Burr,Geoff Burr,London,Greater London Authority,Bexley,St. Mary's,TQ5072,From a paper map,51.42716035,0.15620906,KENT-DA73E2,,da73e2b.jpg,Bronze sword - fragment,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/gburr/da73e2b.jpg,https://finds.org.uk/images/thumbnails/39092.jpg
76871,Palstave,Bronze Age,Bronze Age,,-2500,-700,"A cast bronze blade fragment of a probable palstave (or flat) axehead (length: 30.8mm; width at blade tip: 54.8mm; thickness: 11mm; weight: 72.61g).  The fragment is broken (probably in antiquity) in a roughly straight line  after the blade has curved inwards from the blade tip.  The artefact is in a worn but fair condition with some areas of the original patina remaining which is dark brown in colour.


Flat and palstave axes were produced in this country from the Early-Late Bronze Age period (c. 2500-700 BC), with flat axes manufactured at the beginning and progressing into palstave axes.",,4,Copper alloy,,Returned to finder,Metal detector,2000-01-01T00:00:00Z,,,,72.61,,,11,30.8,1,Caroline Johnson,Caroline Johnson,West Midlands,Staffordshire,Stafford,Eccleshall,,,,,WMID-25FC64,,WMID-25FC64  2.jpg,"A cast bronze blade fragment of a palstave or flat axe, dating to the Bronze Age between c. 2500-700 BC.",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-25FC64  2.jpg,https://finds.org.uk/images/thumbnails/37938.jpg
76874,Flat Axehead,Bronze Age,Bronze Age,,-2500,-700,"A cast bronze broken blade fragment of a flat or palstave axehead (length: 26.1mm, width: 37.1mm; thickness: 7.3mm; weight: 24.32g).  Most of the blade tip and cutting edge remains and does not curve round at the edges.  One of the blade sides is intact until the break, but most of the blade side opposite has been broken at a slant down to near the blade tip.  The artefact is in a worn but fair condition with only small traces of the original patina surviving.  The surface of the axehead fragment is dark grey in colour.

Flat axes appear in the Early Bronze Age (c. 2500-1400 BC) and then progress into the manufacture of palstave axes which mostly appear in the Middle Bronze Age (c. 2500-1400 BC), but still continue in use into the Later Bronze Age (c. 1400-700 BC).  It is difficult to determine which type of axe this blade fragment belongs to.",,4,,,Returned to finder,Metal detector,1999-01-01T00:00:00Z,,,,24.32,,,7.3,26.1,1,Caroline Johnson,Caroline Johnson,South East,Hampshire,Test Valley,Linkenholt,SU3658,From finder,51.319973,-1.484795,WMID-2667D2,,WMID-2667D2  2.jpg,"A cast bronze fragment of a flat or palstave axehead, dating to the Bronze Age between c. 2500-700 BC.",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-2667D2  2.jpg,https://finds.org.uk/images/thumbnails/37942.jpg
76878,Socketed Axehead,Bronze Age,Bronze Age,,-1000,-800,"A cast bronze blade fragment of a Bronze Age socketed axehead (length: 35mm; width at blade tip: 52mm; thickness: 14.4mm; weight: 73.57g).  With only the lower part of the body and blade edge surviving, it is impossible to classify this socketed axehead to a particular type.  The hollow inside of the artefact is present.  The break probably happened in antiquity and occurs across the width of the axehead in a roughly straight line.  The artefact is in a worn and poor condition with some areas of bronze disease, particularly along the break and inside the hollow cavity.  No remains of the original patina survive and the surface has a variety of colours, mainly orange and light green.

Socketed axeheads represent a change in the method of hafting and production (by hollow casting), particularly in comparison with the earlier flat and palstave axes.  The hafting is now done with the adoption of a handle with a single knee-shaft prong (Savory, 1980, page 48).  Socketed axes date to the Late Bronze Age (c.1000-800 BC).",,3,,,Returned to finder,Metal detector,2004-07-31T23:00:00Z,2004-08-31T23:00:00Z,,,73.57,,,14.4,35,1,Caroline Johnson,Caroline Johnson,West Midlands,Telford and Wrekin,Telford and Wrekin,Newport,,,,,WMID-26FF21,,WMID-26FF21.jpg,"A cast bronze fragment of a Bronze Age socketed axe, dating between c. 1400-700 BC.",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-26FF21.jpg,https://finds.org.uk/images/thumbnails/37943.jpg
77095,Blade,Bronze Age,Bronze Age,,,,"Fragment of a possible Bronze age copper alloy blade, 74mm long and weighing 30.54 grams. The object is missing its upper and lower edges and has some corrosion with a blue/green patina. The upper edge is slightly curved and has a central semi circular recess which was probably a circular hole originally. At this point the object is 30mm wide and when viewed in section it tapers from 4mm thick in the centre to just under 1mm at its edge. The object also tapers in width from about one third of its length down, terminating with a broken edge which is 15mm wide. This end also has a tapering section which is the shape of an elongated lozenge. The object is possibly a dagger blade?",,4,Copper alloy,,Returned to finder,Metal detector,2004-10-04T23:00:00Z,,,,30.54,,,4,74,1,Wendy Scott,Wendy Scott,East Midlands,Leicestershire,Harborough,Gilmorton,SP5688,From a paper map,52.487052,-1.17674,LEIC-3E3F07,,3E3F07.JPG,3E3F07 bronze age ? blade,LCC,Attribution-ShareAlike License,https://finds.org.uk/images/wscott/3E3F07.JPG,https://finds.org.uk/images/thumbnails/38102.jpg
77201,Awl,Bronze Age,Bronze Age,,,,"Copper alloy Bronze Age awl, 48mm in length and roughly circular in section at its mid-point (5mm diameter). This then narrows over 25mm to a point at one end, and at the other becomes square in section (4x4mm) thinning to a flat end (4x1mm), the tang, over 23mm.
Weighs 5.12g.",,4,Copper alloy,,Returned to finder,Metal detector,2004-08-31T23:00:00Z,,,,5.12,,,5,48,1,Katie Hinds,Katie Hinds,South West,Wiltshire,Wiltshire,Salisbury,SU1331,Centred on parish,51.07817823,-1.81580485,WILT-415167,,DMawl.jpg,Bronze Age awl,Wiltshire Archaeological and Natural History Society,Attribution-ShareAlike License,https://finds.org.uk/images/khinds/DMawl.jpg,https://finds.org.uk/images/thumbnails/38088.jpg
77239,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"A copper alloy palstave axe of Middle Bronze Age date. It is complete with high, curving flanges and a deep hafting recess with high, concave stops. The sides flare out into the crescent shaped blade, the surface of which is slightly rippled. Casting ridges are visible on both of the flanged sides. Much of the original surface is retained under iron deposits generated by soil conditions. Dimensions: 148.5 mm x 61.93 mm x 35.75 mm.",,4,Copper alloy,,Returned to finder,Metal detector,2003-08-31T23:00:00Z,,,,,,,35.75,148.5,1,Ciorstaidh Hayward Trevarthen,Elaine Howard-Jones,South West,Dorset,,,,,,,SOMDOR-50EF71,,,,,,,https://bronze-age-index.micropasts.org/img.png
77279,Chisel,Bronze Age,Bronze Age,,-1150,-800,"
A fragment from a copper alloy socketed chisel, the blade end only. It is oval sectioned.
",,4,Copper alloy,,Returned to finder,Metal detector,2002-01-01T00:00:00Z,,,,,,,10.6,27.13,1,Stuart Needham,Elaine Howard-Jones,South West,Dorset,East Dorset,Corfe Mullen,SY9798,,50.78156714,-2.04391935,SOMDOR-531788,,,,,,,https://bronze-age-index.micropasts.org/img.png
78256,Unidentified Object,Bronze Age,Bronze Age,,-2000,-800,Fragment of cast copper alloy object of possible Bronze Age date.,,4,Copper alloy,,Returned to finder,Metal detector,2004-09-30T23:00:00Z,,,,,,,8.44,35.09,1,Andrew Richardson,Andrew Richardson,South East,Kent,Dover,Great Mongeham,TR3451,From a paper map,51.210237,1.348868,KENT-FF2DD1,,PAK126-003.JPG,KENT-FF2DD1.  Copper alloy fragment.,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/arichardson/PAK126-003.JPG,https://finds.org.uk/images/thumbnails/45729.jpg
78708,Chisel,Bronze Age,Bronze Age,,-1500,-1100,A copper alloy palstave chisel or miniature axe with the cutting edge and part of the hafting groove remaining. The cutting edge is narrow and slightly flaring. It tapers back to a rectangular channel on both sides with raised edges along the side. It's dimensions are 51.82mm x 22.54mm x 9.03mm,PAL1663,4,Copper alloy,,Returned to finder,Metal detector,2002-01-01T00:00:00Z,,,,,,,9.03,51.82,1,Ciorstaidh Hayward Trevarthen,Elaine Howard-Jones,South West,Dorset,West Dorset,Buckland Newton,ST6905,Centred on parish,50.84368645,-2.44166566,SOMDOR-7B3C43,,SOMDOR7B3C43b.jpg,Bronze Age Miniature Axe or Palstave Chisel,Somerset County Council,Attribution-ShareAlike License,https://finds.org.uk/images/sjones/SOMDOR7B3C43b.jpg,https://finds.org.uk/images/thumbnails/96633.jpg
78806,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"Middle Bronze Age copper alloy side-looped spearhead, dating to the Taunton (Cenmaes) - Penard metalworking phases (c.1400-1100BC) (Needham et al. 1997), corresponding to Needham's (1996) Period 5 (c. 1500 - 1150BC). The spearhead is complete and is 149.4mm long and weighs 101.3g. The circular socket has an external diameter at the mouth of 19.2mm. Adhering to the inside of the socket is a ring of surviving wood from the spear shaft, (the spear was deposited or lost in a wetland esturine environment). The sides of the socket converge towards the blade. Midway between the blade and the end of the socket are attachment loops (external dimensions 16 x 6mm) with irregular oval tops. The spearhead has a leaf shaped blade (maximum width 30.8mm) with straight converging blade edges. The socket continues as a solid rounded midrib as far as the tip. Bevelled blade edges are evident although eroded. The spearhead had a dark green to brown patina.","This spearhead has been published by Davis (2012, No.301) and classed within his Type 6B Developed side-looped (Flame, flat blade, lozenge plates). Davis (2012, 76f.) lists 83 of this type of spearhead from Britain, with a concentration around the Thames Valley and a spread across Central England and Wales.



The spearhead can be paralleled with a number of examples recovered from Wales and elsewhere, and is similar to Savory (1980) No. 337:2. A similar side-looped spearhead from the Thames at Mortlake (DoB 31) has recently been dated by Needham et al (1997) producing an early radiocarbon date of 3225+/- 65BP (OxA-5948) 1680-1400BC with a 95% confidence rating. However, overall Davis (2012, 108-110) places this group within the Taunton-Penard metalworking phases.",3,,Wood,Acquired by a museum - not a Treasure case,Other chance find,2001-01-01T00:00:00Z,,,,101.3,,19.2,,149.4,1,Mark Lodwick,Mark Lodwick,Wales,Swansea,Swansea,Llwchwr,SS5698,From finder,51.662279,-4.083392,NMGW-8E8085,,DSCN3025.JPG,Spearhead Side View,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/DSCN3025.JPG,https://finds.org.uk/images/thumbnails/40802.jpg
78951,Socketed Axehead,Bronze Age,Bronze Age,,-1150,-800,"The axe is a Bronze Age socketed axe, made of cast copper alloy. The axe is a relatively short example. 


  
  The socket rim is a rectangular with rounded corners and edges. The rim on the exterior of the axe is moulded with a single ridge which tapers towards the body of the axe. The rim is regular, therefore the socket mouth is also a rectangular shape. The interior of the socket is smooth, no casting seams or ribs are visible. 


  
  The body of the axe is short and wide. The blade tips flare outwards quickly, and they are asymmetrical. The cutting edge is slightly asymmetrical, this maybe due to ware, or the cutting edge being slightly abraded. Otherwise the cutting edge is quite sharp. 


  
  The sides are straight until they reach the blade tips. They have casting seams visible. One side has the integral semi-circular loop positioned near the rim. In section the loop is a sub-lozenge shape, which is mainly due to the casting seams. 


  
  The exterior surface of the axe has a patchy surface which has the start of a patina. There is some recent damage, scrapes, on the surface. 


  
  The axe weighs 72.47g. From the cutting edge to the rim it measures 53.9mm, across the blade, from tip to tip to measures 35.7mm and the depth of the socket rim is 25.2mm.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,72.47,,,25.2,53.9,1,Angie Bolton,Angie Bolton,South West,Gloucestershire,Tewkesbury,Twyning,SO9035,From a paper map,52.013336,-2.147115,WAW-E12B22,,WAW-E12B22 Drawing.jpg,Three drawn views of a Bronze Age Socketed Axe.,Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/abolton/WAW-E12B22 Drawing.jpg,https://finds.org.uk/images/thumbnails/51681.jpg
79017,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1200,"
The upper end of a palstave axe. The springing of the side flanges is visible on both sides.
",,4,Copper alloy,,Returned to finder,Metal detector,2004-10-16T23:00:00Z,,,,33.82,,,,33,1,David W Williams,David W Williams,South East,Surrey,Mole Valley,Betchworth,TQ1950,GPS (from the finder),51.236782,-0.296797,SUR-FB3A61,,04.359.jpg,04/359 Palstave axe fragment,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/04.359.jpg,https://finds.org.uk/images/thumbnails/40982.jpg
79022,Axe,Bronze Age,Bronze Age,,-1500,-700,"A small fragment of cast bronze, patinated dark green. Both sides taper to a sharp edge.",This may be the corner of the blade of a palstave or a socketed axe but the piece is too small for certain identification.,4,Copper alloy,,Returned to finder,Metal detector,2004-10-16T23:00:00Z,,,,20.14,,,,28,1,David W Williams,David W Williams,South East,Surrey,Mole Valley,Betchworth,TQ1950,From a paper map,51.236782,-0.296797,SUR-FB5552,,04.360.jpg,04/360 Possible axe blade fragment,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/04.360.jpg,https://finds.org.uk/images/thumbnails/40983.jpg
79425,Flat Axehead,Bronze Age,Bronze Age,,-2500,-1450,"A cast bronze flat axe (length: 74.9mm; width at blade: 40.3mm; thickness: 11mm; weight: 115.67g).  A small, crudely made and uneven axe with gently sloping sides to the blade.  The blade is not flanged.  The artefact has a high metallic content and would have been made in an open mould (possibly of sandstone), therefore explaining why the surface is no uneven and slightly pitted.  The butt of the axe has tapered to a narrow point but the side is thick.  The axe is worn and in a poor condition.

Similar examples are illustrated in Peter Harbison's 'The Axes of the Early Bronze Age in Ireland', 1969, particularly those of the Logh Ravel type (pages 10-19).

Flat axes date to the Early Bronze Age, between 2,500-1,450 BC.",,4,,,Returned to finder,Metal detector,2004-10-05T23:00:00Z,,,,115.67,,,11,74.9,1,Caroline Johnson,Caroline Johnson,West Midlands,Telford and Wrekin,Telford and Wrekin,Chetwynd,SJ7424,From a paper map,52.812911,-2.387187,WMID-645353,,WMID-645353  2.jpg,"A cast bronze flat axe, dating to the Early Bronze Age between c. 2,500-1,450 BC.",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-645353  2.jpg,https://finds.org.uk/images/thumbnails/41393.jpg
79435,Axe,Bronze Age,Bronze Age,,-1000,-800,"A Fragment of Late Bronze Age Socketed Axe, double mouth moulding, trace of casting flash.      Probably a South Eastern class A. Ewart Park phase, c 1000 - 800 BC.",,3,,,Returned to finder,Metal detector,2003-08-22T23:00:00Z,,,,8.45,,,4.72,30.32,1,Chris Montague,Chris Montague,Eastern,Cambridgeshire,South Cambridgeshire,Stow cum Quy,TL5160,Centred on parish,52.217522,0.208927,CAM-666345,,,,,,,https://bronze-age-index.micropasts.org/img.png
79461,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1000,-700,"Fragment, consisting of the tip, of a Late Bronze Age spearhead. The break is ancient and possibly cut - the section is very smooth at this point, although the metal does appear to hava been treated, which may account for this.

The fragment is 56.5mm long and weighs 15.51g. At the break it is 17mm wide (although one edge is worn) and 8mm thick at the mid-rib. At the point, which is worn, it is 3mm wide and 2.5mm thick.

The rib becomes less pronounced c.10mm from the tip, where the blade becomes more lozengiform in section. At the break, the rib is very pronounced, with a slight depression flanking either side.

In shape, the spearhead is triangular and the edges bevelled. One edge is particularly worn. The patina is mostly intact and shiny brown, except on the edges and mid-rib.",,4,Copper alloy,,Returned to finder,Metal detector,2004-08-20T23:00:00Z,,,,15.51,,,8,56.5,1,Katie Hinds,Katie Hinds,Eastern,Cambridgeshire,Fenland,Whittlesey,TL2895,Centred on parish,52.53782543,-0.11418288,WILT-774AE7,,CambsSpearView2.jpg,Late Bronze Age spear tip in section,Wiltshire Archaeological and Natural History Society,Attribution-ShareAlike License,https://finds.org.uk/images/khinds/CambsSpearView2.jpg,https://finds.org.uk/images/thumbnails/41733.jpg
79766,Spear,Bronze Age,Bronze Age,,-900,-700,"Late Bronze Age bronze spearhead, flame-bladed type, of Greenwell & Brewis type V. The edges of the blade are quite jagged, but otherwise the patina is smooth and shiny and brown.
The socket (diameter 20mm, internal 16mm) is decorated with a series of vertical nicks, which are visible with socket end facing. Above this are four crude incised lines - rather wiggly and in one place one line vears off as though the designer has made a mistake. Directly above these is a ring of vvvvvvvv. Then two more groups of five incised lines, the top-most of which runs through the peg holes, 11.5mm from the socket end.
The spearhead is 92.5mm long and the maximum blade width is 24mm. The edges are bevelled and the tip (now worn) has the classic bullet-shape for this type. Weighs 28.04g.
8th/ 9th century BC.",,4,,,Returned to finder,Metal detector,2004-10-10T23:00:00Z,,,,28.04,,20,,92.5,1,Katie Hinds,Katie Hinds,South West,Wiltshire,Wiltshire,Fonthill Bishop,ST9433,Centred on parish,51.09627451,-2.08705964,WILT-A4C551,,DicksonSpear.jpg,Late Bronze Age spear - view two of two,Wiltshire Archaeological and Natural History Society,Attribution-ShareAlike License,https://finds.org.uk/images/khinds/DicksonSpear.jpg,https://finds.org.uk/images/thumbnails/41738.jpg
79912,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1500,800,"A copper alloy fragment from probably a small spearhead, Bronze Age. Stuart Needham of the British Museum suggested it may be from the middle - late Bronze Age 1,500 - 800BC). The fragment originated near the tip, both ends of the fragment are breaks. The breaks have the same glossy dark green patina as the rest of the surface suggesting the breaks occurred in antiquity. The fragment has a pronounced central midrib; on either side of the midrib the metal gradually thins towards the edges. There is a small notch missing from one side but this may have occurred whilst in the ground. Length: 16.12mm; width: 7.5mm; thickness: 3.93mm; weight: 1.28g.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,1.28,,,3.93,16.12,1,Stuart Needham,Kate Sumnall,South East,Oxfordshire,South Oxfordshire,Forest Hill with Shotover,SP5707,From finder,51.758794,-1.175558,BERK-BABA90,,Spear tip - complete.jpg,A fragment from a Bronze Age spear.,West Berkshire,Attribution-ShareAlike License,https://finds.org.uk/images/ksutton/Spear tip - complete.jpg,https://finds.org.uk/images/thumbnails/49635.jpg
80275,Unidentified Object,Bronze Age,Bronze Age,MODERN,,,A curving bar of rectangular section. One end widens and terminates in a chisel-like end. The bar is curved in two directions in relation to the wider end. The narrow end appears to be broken.,Although this appears to be a chisel the dark green of the metal and the rectangular section suggest that it is not of Bronze Age date.  The object may be modern.,4,Copper alloy,,Returned to finder,Metal detector,2004-10-30T23:00:00Z,,,,48.73,,,,67,1,David W Williams,David W Williams,South East,Surrey,Waverley,Thursley,SU9039,From a paper map,51.143202,-0.714823,SUR-2450C6,,04.385b.jpg,Unidentified object,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/04.385b.jpg,https://finds.org.uk/images/thumbnails/42535.jpg
81319,Rapier,Bronze Age,Bronze Age,,-1200,-800,"Section of cast copper alloy double-edged blade, probably from a rapier.  Pronounced mid-rib, worn transverse break at either end.  Damaged blade edges, mottled green-brown patina with some active corrosion.  ",,4,Copper alloy,,Returned to finder,Metal detector,2004-10-08T23:00:00Z,,,,,,,5.35,97.61,1,Andrew Richardson,Andrew Richardson,South East,Kent,Maidstone,Lenham,,,,,KENT-35C073,,PAK122-011.JPG,KENT-35C073.  Bronze Age blade.,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/arichardson/PAK122-011.JPG,https://finds.org.uk/images/thumbnails/43804.jpg
81964,Weapon,Bronze Age,Bronze Age,,-2150,-800,"Fragment of copper alloy double edged blade, probably Bronze Age. This fragment is subrectangular in plan with a lentoid section. Both broken ends are straight, as if the blade has been deliberately broken, possibly for its inclusion in a scrap hoard. The object is slightly bent, supporting this theory. The narrowness of the fragment suggests it has come from the pointed end of a weapon, possibly a spearhead. The fragment is abraded. Where the original surface survives, it has a dark green patina, but is otherwise mid green in colour. It has a surviving length of 34.02mm, is 16.98mm wide, 3.76mm thick and weighs 10.49g.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,10.49,,,3.76,34.02,1,Caroline McDonald,Caroline McDonald,Eastern,Essex,,,,,,,ESS-CA0064,,Wood Ba frag.jpg,Possible fragment of Bronze Age weapon,Colchester Museums,Attribution-ShareAlike License,https://finds.org.uk/images/cmcdonald/Wood Ba frag.jpg,https://finds.org.uk/images/thumbnails/44616.jpg
