PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
1070691,Dirk,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"A complete Bronze Age dirk blade (cf. Burgess and Gerloff&#39;s (1981) Group IV) dating to the period c. 1500 - c.1150&nbsp;BC. The blade is 126.4mm in length, with roughly parallel sides, a flared base and a rounded tip.&nbsp;The butt is a slender trapezoidal form with two flanking rivet holes. The blade is slightly bent at either end but it is not clear whether this represents any deliberate treatment or simply post depositional damage.",,4,Copper alloy,,Returned to finder,Metal detector,2019-09-27T00:00:00Z,,,,26.51,,,2.6,126.4,1,,Simon Maslin,South East,Hampshire,East Hampshire,Bentworth,SU6738,,51.13736035,-1.04373784,HAMP-9AE0D7,,HAMP9AE0D7a.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMP9AE0D7a.jpg,https://finds.org.uk/images/thumbnails/1190047.jpg
1071113,Pin,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1200,"A cast copper-alloy quoit-headed pin of Middle Bronze Age date (c. 1500- 1200 BC).&nbsp;

The flat loop of the head has slightly rounded edges and is circular, 29.5 mm&nbsp;in diameter, with a central circular, perforation, 17 mm in diameter. This has been slightly bent probably after burial;&nbsp;the shaft has been bent right round on itself and to one side. The shaft itself is a flattened oval in section.

Measurements:&nbsp;Length:&nbsp;68.5&nbsp;mm; Diameter:&nbsp;29.5&nbsp;mm; Weight:&nbsp;14.76&nbsp;g

Quoit-headed pins are generally dated to the Taunton phase of the Middle Bronze Age (c. 1500-1200&nbsp;BC). However, the date for these smaller examples, which may be either decorated or undecorated, may be slightly earlier. About 50 examples are recorded and mostly restricted to southern England and this example respects that pattern. There are a number recorded on the PAS database so far: BUC-7C4708, NMS-DD75D4, NMS-097A83, NMS-6960B5, NMS-A369A6, NMS549, NLM-15CFB4, BERK-00C588, SOMDOR-839ED2, SOM-1EC49B, SF-81BA51, SF9909, SF4979, SF-54D866 &amp; SF-9EE5A3.&nbsp;A similar pin was found in Chilton Polden, Somerset (Pearce 1983, 509, no. 633).",,4,Copper alloy,,Returned to finder,Metal detector,2022-02-05T00:00:00Z,2022-02-05T00:00:00Z,,,14.76,,29.5,,68.5,1,,Laura Beckwith,,Buckinghamshire,Aylesbury Vale,Ivinghoe,SP9616,,51.8343708,-0.60816254,DEV-C566C8,,DEVC566C8quoitheadedpin.jpg,Middle Bronze Age quoit-headed pin,Somerset County Council,Attribution License,https://finds.org.uk/images/rwebley2/DEVC566C8quoitheadedpin.jpg,https://finds.org.uk/images/thumbnails/1193413.jpg
1071203,Rapier,Bronze Age,Bronze Age,BRONZE AGE,-1600,-800,"A fragment of copper alloy blade tip, possibly from a rapier, of Bronze Age date (probably middle to late Bronze age c.1600-800 BC).



The fragment consists of the narrow part of the blade, likely towards the point. It is lenticular in section and narrows towards the blade edge. The edges are worn and irregular, and ends in a break at the lower part of the blade.



Dimensions: Length 35.13mm; width 17.12mm; thickness 3.55mm; weight 6.4g



Due to the fragmentary nature of this object, it cannot be confidently assigned to an object type or metalworking phase, although the narrow width of the blade suggests that it likely formed the tip of a rapier or dirk.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,6.4,,,3.55,35.13,1,Heather Beeton,Heather Beeton,West Midlands,Staffordshire,Newcastle-under-Lyme,Betley,SJ7648,From finder,53.02874256,-2.35929762,LVPL-D62ACD,,LVPLD62ACD.jpg,Bronze Age rapier,National Museums Liverpool ,Attribution License,https://finds.org.uk/images/heatherbeeton/LVPLD62ACD.jpg,https://finds.org.uk/images/thumbnails/1188348.jpg
1071286,Ring,Bronze Age,Bronze Age,IRON AGE,-1500,100,"A copper alloy ring of probable later prehistoric date - Bronze Age to Iron Age (c.1500 BC - AD100)



The ring is solidly cast with an external diameter of 22.66mm and internal 11.55mm. It is circular in section with a roughly equal thickness throughout. The surface has a smooth light green patina with some pitting around the edge.



Dimensions: Diameter 22.66mm; thickness 5.14mm; weight 7.03g



Single copper alloy rings such as this are difficult to attribute a firm date and function to. The patina for the present example may be suggestive of a prehistoric date.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,7.03,,22.66,5.14,,1,Heather Beeton,Heather Beeton,Wales,Denbighshire,Denbighshire,Llanarmon-yn-Ial,SJ2055,From finder,53.08619879,-3.19588747,LVPL-D8B046,,LVPLD8B046.jpg,Bronze Age ring,National Museums Liverpool ,Attribution License,https://finds.org.uk/images/heatherbeeton/LVPLD8B046.jpg,https://finds.org.uk/images/thumbnails/1188347.jpg
1071430,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"A fragment of a cast copper alloy middle Bronze Age (1500-1150 BC) palstave axehead, comprising the butt end, which is flat, 25.9mm in length and tapers slightly to the rear. There are flanges rising to both sides with a flat septum between.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,19.9,,,7,25.9,1,Simon Maslin,Simon Maslin,South East,Hampshire,East Hampshire,Chawton,SU7037,From finder,51.12801137,-1.00105917,HAMP-ED38AD,,HAMPED38AD.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMPED38AD.jpg,https://finds.org.uk/images/thumbnails/1188113.jpg
1071478,Sickle,Bronze Age,Bronze Age,BRONZE AGE,-1600,-800,"A middle to late Bronze Age copper alloy sickle fragment dating c. 1600-800 BC

The fragment has one straight cutting edge and one opposing oblique cutting edge which curves to the horizontal at one end. The transverse breaks are worn and abraded&nbsp;and the blade has an almost plano-convex section with a raised rib on one surface&nbsp;which is slightly off centre. A&nbsp;glossy dark green patina remains in small patches pitted with corrosion all surfaces.&nbsp;

Measurements: length: 27.92mm; width: 21.27mm; thickness: 3.09mm and weight: 7.3g.&nbsp;

The fragment is too incomplete to be further classified, but other similar examples recorded on the database include:&nbsp;SOM-4AE60B&nbsp;and&nbsp;WILT-7F60F4.",,4,Copper alloy,,Returned to finder,Metal detector,2022-01-23T00:00:00Z,,,,7.3,,,3.09,27.92,1,,Alan Charman,South East,Kent,Ashford,Tenterden,TQ8731,,51.0479063,0.66646678,PUBLIC-1543B5,,PUBLIC1543B5.jpg,bronze age sickle blade,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/alancharman67/PUBLIC1543B5.jpg,https://finds.org.uk/images/thumbnails/1188169.jpg
1071878,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1300,"An almost complete copper alloy unlooped palstave of Middle Bronze Age date (c. 1500-1300BC) with shield shaped hollow below the stop ridge. Early or primary palstave of Group I - shield patterned type.

The palstave has a triangular shaped blade in plan. The palstave has a rectangular septum and straight-sided open flanges for hafting. The butt of the object is incomplete and measures 22.1&nbsp;mm&nbsp;in width and 5.1&nbsp;mm&nbsp;thick.

Beneath the stop-ridge descends a shield shaped hollow, this is more visible on one side than the other. 

The blade of the palstave has expanding sides, and a convex cutting edge. The cutting edge is slightly asymmetrical and shows wear. The cutting edge measures 61.2&nbsp;mm&nbsp;in width and is 3.8&nbsp;mm&nbsp;thick.

The palstave is a mid green to brown colour, with an uneven surface patina. Abrasion, caused by movement whilst within the plough soil, has resulted in a loss of much of the original surface.

This form and style of palstave fits can be classified as an early palstave / primary group I - shield patterned and dates to the first phase of the Middle Bronze Age (MBA I) 1450-1250&nbsp;BC&nbsp;specifically within the Acton Park II and Taunton metalworking assemblages (Needham Period 5) - both assemblages fit within Burgess Metal Working Stage VIII and IX. A close comparison to this palstave has been recorded from the Albrighton Area, Shropshire (HESH-D05FE3) and (WMID-755304) discovered in the Staffordshire Moorlands. Schmidt and Burgess (1981) have parallels for this type on plate 57.

Overall, the palstave measures 162&nbsp;mm&nbsp;in length, a maximum width of 61&nbsp;mm&nbsp;at the cutting edge, and a maximum thickness near the stop ridge of 25.9&nbsp;mm. It weighs 449&nbsp;grams. 

Schmidt, P. K. and Burgess, C. B., 1981.&nbsp;The axes of Scotland and Northern England&nbsp;Munchen : C.H. Beck&#39;sche Verlagsbuchhandlung",,4,Copper alloy,,Returned to finder,Metal detector,,,,,449,,,25.9,162,1,,Victoria Allnatt,West Midlands,Shropshire,Shropshire,Prees,SJ6032,,52.88396238,-2.59587023,WMID-43C9D2,,WMID43C9D2.jpg,"Middle Bronze Age palstave (front, profile, reverse, profile, blade edge)",Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/vallnatt/WMID43C9D2.jpg,https://finds.org.uk/images/thumbnails/1196731.jpg
1072010,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"A fragment from a cast copper alloy spearhead dating from the Middle Bronze Age 1550 – 1150 cal BC suggested by the high midrib. Only the tip of the spear remains.





The fragment is triangular in plan, tapering to the spear's point. It has a lozenge shaped midrib that is solid and runs to the point of the spear from which the flat blade edges of the spear extend these narrow in width to meeting the point.



Not enough of the spearhead has remained to be able to date this fragment to a more precise range.",,4,Copper alloy,,Returned to finder,Metal detector,2022-02-27T00:00:00Z,,,,1.31,,,4.5,20.5,1,Philip Smither,Philip Smither,South East,Oxfordshire,West Oxfordshire,Minster Lovell,SP3009,GPS (from the finder),51.77886767,-1.56655767,BERK-55D456,,BERK55D456.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/pipsmither/BERK55D456.jpg,https://finds.org.uk/images/thumbnails/1188796.jpg
1072358,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2200,-1800,"Cast copper alloy flat axe of Early Bronze Age date. The axe is sub-triangular in plan with a wide rounded butt that is 24mm wide, the sides expand out evenly in a gradual concave arch to the cutting edge which is 48mm wide, the blade is slightly convex in shape. The blade bevel is slight and when viewed to the side the axe has a low lentoid profile. 



The axe has suffered from corrosion that has recovered the original patina and left a pitted surface. 



The axs fits with some of the earliest metal artefacts found in Britain, possibly associated with the Migdale Metalworking tradition. This would date it as coming from the first phases of the Early Bronze Age and is comparable to. These axes all fit within the earliest phases of metal working in Britain, metalworking stage II, which corresponds to Needham's (1996) Period 2 circa 2350- 2050 CAL. BC. This means that they are dated, broadly, to the same period as Beaker pottery, barbed and tanged flint arrowheads, copper halberds and gold lunulae.",,4,Copper alloy,,Returned to finder,Metal detector,2022-01-01T00:00:00Z,2022-05-31T23:00:00Z,,,,,,10,73,1,Kurt Adams,Kurt Adams,South West,North Somerset,North Somerset,Clapton-in-Gordano,ST4673,From finder,51.45339309,-2.77853564,GLO-6EC75E,,GLO6EC75E.jpg,,Bristol City Council,Attribution License,https://finds.org.uk/images/kadams/GLO6EC75E.jpg,https://finds.org.uk/images/thumbnails/1188969.jpg
1072838,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1000,"An incomplete copper alloy, tip from a spearhead, probably of Middle Bronze Age period, dating from c.&nbsp;BC&nbsp;1500 to c.&nbsp;BC&nbsp;1100.

The object is broadly triangular in plan and broadly lozenge shaped in cross section. The object has a rounded point at the top, which seems to have sustained some damage. From the point the sides of the object taper out, ensuring the object is wider at the base. There is a central raised ridge running vertically down the middle of the spear head, this appears on both sides. There is an old horizontal break at the base of the object, probably indicating the spear was broken in antiquity. The tops of side loops are present on either side. There is damage to both edges of the blade. The socket survives to a depth of 19.1 mm.&nbsp;

It measures 89.0 mm&nbsp;in length, 16.1 mm&nbsp;wide (base), 3.4&nbsp;mm&nbsp;wide (tip) and 9.2&nbsp;mm&nbsp;thick. It weighs 23.3 g.

The spear head is a dark green colour, with an even surface patina. Abrasion, caused by movement whilst within the plough soil, has resulted in a loss of some of the original surface detail.

This object has lost most of it&#39;s diagnostic features and as a result further classification is difficult. However similar spearhead fragments have been recorded on the database, including SWYOR-1F74C1, SF-C557DC and WMID-270D2F. All have been dated to the Middle Bronze Age.",The 3D model has been generated using the mobile phone scanning application Qlone.,4,Copper alloy,,Returned to finder,Metal detector,,,,,23.3,,,9.2,89,1,,Teresa Gilmore,West Midlands,Staffordshire,Lichfield,Harlaston,SK2108,,52.66930788,-1.69089489,WMID-D7A28E,,WMIDD7A28E.jpg,Middle Bronze Age: Incomplete spearhead,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/tgilmore/WMIDD7A28E.jpg,https://finds.org.uk/images/thumbnails/1189443.jpg
1073335,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"A copper-alloy awl of late Bronze Age date, 47.3mm in length. One half of the awl has a rounded cross section and tapers to a point and the other&nbsp;half has a rectangular cross section and tapers to a flat square chisel tip. The surface has been heavily damaged but there is no decoration evident.",Plain copper alloy awls are hard to date precisely but examples of this form are thought to have been introduced in the Bronze Age (2150-800&nbsp;BC) with most being Late Bronze Age in date (1150-800&nbsp;BC).,3,Copper alloy,,Returned to finder,Metal detector,2022-05-14T00:00:00Z,,,,5.68,,,5.6,47.3,1,,Simon Maslin,South West,Wiltshire,Wiltshire,Codford,ST9942,,51.17723426,-2.0156858,HAMP-53E9F3,,HAMP53E9F3.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMP53E9F3.jpg,https://finds.org.uk/images/thumbnails/1190115.jpg
1073342,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1100,"Dimensions: surviving length 67.2mm; max. surviving width of blade 12.4mm; max. thickness 8.9mm; surviving internal diameter of socket 6.2mm; depth of socket (partially blocked by soil) 18.9mm; surviving weight 10.6g

Middle Bronze Age spearhead, probably of Davis&rsquo; (2012) Group 6; Developed side-looped and dating to the later Arreton-Wilburton phases (c. 1600-1100 BC). 

This is the blade fragment of a socketed spearhead, broken across the socket/blade junction. The spearhead is relatively short in length, with a narrow and flame-shaped blade. The blade has a lozenge-shaped cross-section, with a narrow and prominent mid-rib. The sides of the mid-rib are straight and converging, extending up to the tip of the blade. Original blade edges no longer survive. Fine striations are visible along the original surfaces, parallel to the blade edge. The breaks along the blade edges and socket appear eroded and largely within the patinated surface, indicating damage cause prior to recent discovery, possibly during antiquity. Two glancing scrapes have exposed fresh bronze across the mid-rib, likely caused during recent discovery and retrieval by the finder.

The spearhead has a dull grey-green patina. Original surfaces have a dark grey-green patina, surviving in three small patches on one face. The inner surface of the lower socket has a blue patina, located around the lower break edge. The socket is partially blocked by orange-brown clay soil.","Although incomplete, enough survives of this artefact to suggest that it once belonged to a Group 6: Developed side-looped spearhead. Group 6, side-looped spearheads have a long-lived production, spanning the end of Arreton in the Early Bronze Age to Wilburton at the beginning of the Late Bronze Age (Davis 2012, 109). A side-looped spearhead of Davis&rsquo; Group 6, Type A was found in the Thames at Mortlake which had remnants of the wooden shaft surviving. The shaft was radiocarbon dated by Needham et al (1997, 62) to 1680 &ndash; 1400BC (with 95% confidence). A Group 6, Type D spearhead from Tormarton, Gloucestershire has two radiocarbon dates (1390 &ndash; 1010BC and 1310-1057BC) (ibid., 7). Most Group 6 spearheads however are likely to date from Acton Park and Taunton industries.",4,Copper alloy,,Returned to finder,Metal detector,,,,,10.6,,,8.9,67.2,1,,Clara de Sousa Cunha,Wales,Monmouthshire,Monmouthshire,Abergavenny,SO3211,,51.79349988,-2.98737871,NMGW-543FF9,,2022984.jpg,Bronze Age spearhead blade (fragment),The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/claracunha/2022984.jpg,https://finds.org.uk/images/thumbnails/1200825.jpg
1073390,Dirk,Bronze Age,Bronze Age,BRONZE AGE,-1200,-1000,"A fragment of a modified copper alloy blade from a Late Bronze Age (c.1200-1000 BC) dirk or rapier, along with part of its hilt. The blade has a lenticular cross section with a low midribe which is distinctly flattened on the top. This flares out into a triangular area at the hilt. There&nbsp;are flanking contractions or rivet holes&nbsp;at the junction between blade and the hilt, which has&nbsp;a thinner section and is trapezoidal in shape.

This object is likely to be a reworked rapier or dirk blade fragment which was repurposed at a later time. Without the entirety of the blade the original type is unclear, but this compares favourably to&nbsp;one of Burgess and Gerloff&#39;s (1981) Group IV: Notched butt weapons with reworked butts, e.g. Nos. 898-950&nbsp;(Burgess and Gerloff 1981: Plate 110) and is probably part of the later Penard or Wilburton metalwork assemblage.&nbsp;Similar re-used blade fragments are recorded&nbsp;on the database:&nbsp;SF-E9C52D&nbsp;OXON-8AD684&nbsp;and&nbsp;SUR-B7F695.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,10.55,,,5.1,32.2,1,,Simon Maslin,South East,Hampshire,Winchester,New Alresford,SU5832,,51.08439423,-1.17332349,HAMP-56041F,,HAMP56041F.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMP56041F.jpg,https://finds.org.uk/images/thumbnails/1190068.jpg
1073401,Dirk,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1000,"A small and heavily abraded fragment of a copper alloy blade from a mid to late Bronze Age (c.1500-1000 BC) dirk or rapier, 16.7mm in length. The blade has a lenticular cross section.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,3.13,,,3.2,16.7,1,,Simon Maslin,South East,Hampshire,East Hampshire,Hawkley,SU7430,,51.06457541,-0.9453406,HAMP-565C04,,HAMP565C04.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMP565C04.jpg,https://finds.org.uk/images/thumbnails/1190084.jpg
1073742,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1150,"An incomplete Late Bronze Age arrowhead or spearhead dated to c.1400-800BC, possibly narrowed to c.AD1400-1150

The blade is leaf shaped with a gently curving blade edge, tapering towards shallow shoulders. The tip of the blade is broken. Down both sides there is a prominent midrib running the length of the blade creating a lozenged shaped section. The socket is circular and broken. The spear might have had side loops but are missing",,4,Copper alloy,,Returned to finder,Metal detector,,,,,11.25,,,7.5,42.5,1,,Philip Smither,South East,Oxfordshire,Vale of White Horse,Lyford,SU3994,,51.64345412,-1.43778401,BERK-9295B3,,BERK9295B3.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/pipsmither/BERK9295B3.jpg,https://finds.org.uk/images/thumbnails/1190865.jpg
1073896,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,1000,700,"Fragment of the blade end of a Late Bronze Age socketed axe. The convex cutting edge is complete, but only very short lengths of the concave lateral edges are extant. The fragment terminates in a transverse worn break at about seventeen millimetres from the cutting edge. The fragment expands in thickness from the cutting edge to the break, perhaps marginally convexly. A shallow remnant of the socket survives on the broken edge. The metal is patinated mid green and pale brownish green. Similar to, although smaller than NMS-DA18AB. 10th to 8th century B.C.

Length: 18.1mm. Width: 36.8mm. Thickness: 9.2mm. Weight: 17.0g&nbsp;",,4,Copper alloy,,Returned to finder,Metal detector,2021-08-01T00:00:00Z,2022-05-31T00:00:00Z,,,17,,,9.2,18.1,1,,Andrew Williams,Eastern,Norfolk,North Norfolk,Gunthorpe,TG0137,,52.89286004,0.98650964,NMS-A8B478,,PFd_24568_A8B478_INDTH08072022AW_BA_SocketedAxehead.jpg,Fragment of a Late Bronze Age socketed axe,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_24568_A8B478_INDTH08072022AW_BA_SocketedAxehead.jpg,https://finds.org.uk/images/thumbnails/1193428.jpg
1074166,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1450,-1150,"An incomplete, copper alloy (bronze) spearhead, likely from the Middle Bronze Age&nbsp;(1450-1150 BC). There is a central rib running along the blade with a high profile and a lozenge shaped cross section that tapers towards the tip of the spear, which would mean that the fragment is likely from a Middle Bronze Age looped and socketed spearhead, similar to&nbsp;HESH-8E7894. The original blade would likely have been leaf-shaped.

The blade has lost much of its cutting edge due to abrasion in the soil.

&quot;Similar looped spearheads have been classified by Margaret Ehrenberg as Class IV; which she dates to the Middle Bronze Age specifically the second phase of Acton Park (2), Taunton (Cemmaes) or Penard metalworking traditions. These phases correspond with Needham&#39;s Period 5 (c. 1500 - 1150&nbsp;BC). Two similar examples of the overall style of spearhead are illustrated in Savory: Guide Catalogue to the Bronze Age Collections ref: 230, Llanbeblig, Caern. and 337:2 Nantcwnlle, Cards. The later example was discovered in an excavation of a burial mound in association with a Pygmy Cup. The metal of the Nantcwnlle spear was analysed and found to be of Cemmaes metal dated to the period 1400-1200&nbsp;BC. Davis (2012) classified this form of spearhead as his Group 6 Developed side looped - Type 6 B (flame - flat blade - lozenge plates)&quot;
-&nbsp;Reavill, P (2017)&nbsp;HESH-8E7894: A BRONZE AGE SPEARHEAD&nbsp;Web page available at:&nbsp;https://finds.org.uk/database/artefacts/record/id/866581&nbsp;[Accessed: 26 Jul 2022 15:06:47].",,4,Copper,,Returned to finder,Metal detector,,,,,10.83,,,6.81,45.01,1,,Malcolm Adams,West Midlands,Worcestershire,Wychavon,Pershore,SO9445,,52.10330007,-2.08901269,WAW-FBF93D,,Spearhead.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/madams/Spearhead.jpg,https://finds.org.uk/images/thumbnails/1191109.jpg
1074383,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1000,"An incomplete Middle Bronze Age cast socketed Spearhead, dating to c.&nbsp;1600&nbsp;BC&nbsp;- 1000&nbsp;BC. The spearhead is almost complete, it is missing fragments of the socketed base.&nbsp;The spear has a lozenge shaped cross- section with a high mid-rib which tapers towards from the tip toward the break. The socket is conical. The socket is filled with soil and a depth cannot be determined.&nbsp;The blade extends at the head of the socket and is largely complete, little of the edge is worn away. There is no evidence of any side loops, though these may be worn away and corroded. No peg holes appear to be present but the object is broken where these are likely to have been.&nbsp;The spearhead is a mid green to brown colour. Abrasion caused by movement whilst within the plough soil has&nbsp;resulted in the loss of some of the original surface detail.
Length: 95.5 mm
Width: 20.8 mm
Thickness: 4.7 mm
Weight: 48.58 g

Similar looped spearheads have been classified by Margaret Ehrenberg as Class IV; which she dates to the Middle Bronze Age specifically the second phase of Acton Park (2), Taunton (Cemmaes) or Penard metalworking traditions. These phases correspond with Needham&#39;s Period 5 (c. 1500 - 1150&nbsp;BC). Two similar examples of the overall style of spearhead are illustrated in Savory: Guide Catalogue to the Bronze Age Collections ref: 230, Llanbeblig, Caern. and 337:2 Nantcwnlle, Cards. The later example was discovered in an excavation of a burial mound in association with a Pygmy Cup. The metal of the Nantcwnlle spear was analysed and found to be of Cemmaes metal dated to the period 1400-1200&nbsp;BC. Davis (2012) classified this form of spearhead as his Group 6 Developed side looped - Type 6 B (flame - flat blade - lozenge plates)",,4,Copper alloy,,Returned to finder,Metal detector,,,,,48.58,,,4.7,95.5,1,,Megan Gard,East Midlands,Derbyshire,Amber Valley,Shottle and Postern,SK3050,,53.04642907,-1.55395771,LEIC-13CAC7,,13CAC7.jpg,Socketed Spearhead,Derby Museums Trust,Attribution License,https://finds.org.uk/images/meggard1/13CAC7.jpg,https://finds.org.uk/images/thumbnails/1191343.jpg
1074395,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,,,"Small flat axehead. Most of the rectangular butt survives, from where it curves out very slightly to a thicker centre which has very slight flanges to both sides, on both&nbsp;faces. The axe then curves out sharply to a wide cutting edge, most of which is now missing. The smooth olive-green polished surface is largely corroded away on one face, with deep pits.

Length 76.0mm, maximum surviving width 44.7mm, maximum thickness 10.4mm, weight 104.8g.",,4,Copper alloy,,Returned to finder,Metal detector,2019-10-20T00:00:00Z,2019-10-20T00:00:00Z,,,104.8,,,10.4,76,1,,Helen Geake,Eastern,Norfolk,South Norfolk,Wymondham,TM1098,,52.53934527,1.09518815,NMS-14243D,,PFd_64115_14243D_INDTL10032020HG_BA_FlatAxehead.jpg,Early Bronze Age flat axehead,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_64115_14243D_INDTL10032020HG_BA_FlatAxehead.jpg,https://finds.org.uk/images/thumbnails/1193255.jpg
1074442,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-950,-750,"The cutting edge of a late Bronze Age copper alloy socketed axehead dating to c.950-750&nbsp;BC.

The object is comprised of the cutting edge only, the rest of the object is missing. The fragment is sub-rectangular in shape with a wedged section that tapers to the cutting edge. The edge is crescentic in shape and is worn and abraded. The incomplete side of the object has a worn but straight cut revealing a grooved interior suggestive of a socketed axehead. The is irregular with patches of smooth light green patina..

The fragmentary condition of the axe makes typological identification indeterminate.

Dimensions: Length 21.08mm; width 34.81mm; thickness (cutting edge) 2.92mm; thickness 9.61mm; weight 21.58g",,4,Copper alloy,,Returned to finder,Metal detector,2021-03-30T00:00:00Z,,,,21.58,,,9.61,21.08,1,,Heather Beeton,Wales,Flintshire,Flintshire,Argoed,SJ2662,,53.14997642,-3.10794067,LVPL-2471B5,,LVPL2471B5.jpg,Bronze Age socketed axehead,National Museums Liverpool ,Attribution License,https://finds.org.uk/images/heatherbeeton/LVPL2471B5.jpg,https://finds.org.uk/images/thumbnails/1191817.jpg
1074465,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"A complete copper-alloy awl of late Bronze Age date, 61.2mm in length. One half has a sub rounded cross section and the other has a sub rectangular section. Both ends taper to sharp points.&nbsp;The surface has a deep-green patina and there is no evident decoration.",Plain copper alloy awls are hard to date precisely but examples of this form are thought to have been introduced in the Bronze Age (2150-800&nbsp;BC) with most being Late Bronze Age in date (1150-800&nbsp;BC).,4,Copper alloy,,Returned to finder,Metal detector,,,,,4.12,,,3.6,61.2,1,,Simon Maslin,South East,Hampshire,New Forest,Whitsbury,SU1319,,50.97027239,-1.81623135,-SUR 258415.00,,SUR258415.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR258415.jpg,https://finds.org.uk/images/thumbnails/1191472.jpg
1074580,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1100,"A Middle to Late Bronze Age south Western type palstave axehead c.1400-1100 BC

The butt end has rounded. The flanges begin about a third of the way along the butt&#39;s length. The cleft between the flanges is relatively smother perhaps from use and there is an irregular hole through the middle near the stop. The casting seem is visible along the sides of the axehead, though some effort to reduce it appears to have taken place. The stop is shallow and worn. The stop has rounded corners with the flanges. The loop is on one side which arcs over the position on the stop. The blade is long, thin and narrow and extends extensively before flaring out at the blade end. there is a slight ridge down the centre of each wide face of the blade. The cutting edge is very worn on the upper edge and is worn down relatively straight.

Total Measurements: 149.6mm long, 30.9mm thick at the loop, 61.8mm wide at blade edge and 392.72g in weight

The form of this palstave is broadly similar to Rowlands&#39; type 1 Mid rib palstaves and Schmidt and Burgess&#39; low flanged group. However its flanges rise above the septum which is defining of South Western type&nbsp;palstaves (Rowlands class 5 group 2) first defined by Smith (1959) which are suggested to date from c.1400-1150 cal BC. This is a particularly western location for this form of axehead.",,4,Copper alloy,,Returned to finder,Metal detector,2021-07-10T00:00:00Z,2021-07-10T00:00:00Z,,,392.72,,,30.9,149.6,1,,Philip Smither,South West,Wiltshire,Wiltshire,Corsley,ST8245,,51.20392391,-2.25902646,BERK-2F01C4,,BERK2F01C4.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/pipsmither/BERK2F01C4.jpg,https://finds.org.uk/images/thumbnails/1191543.jpg
